"publisher","journal","firstName","lastName","title","institution","city","state","country","zip","journalURL","turkGenderScore","inferredGender","inferredGenderScore","X5YrImpactFactor","gender","field","probF","probM","probNA"
"ELSEVIER","journal of mathematical psychology","Jennifer","Trueblood","other","University of California at Irvine","Irvine","California","US","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",NA,"female",0.99970242523434,2.656,"female","APPLIED",0.833333333333333,0.166666666666667,0
"ELSEVIER","journal of mathematical psychology","Jerome R","Busemeyer","other","Indiana University","Bloomington","Indiana","US","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",NA,"male",0.99737876802097,2.656,"male","APPLIED",0,1,0
"ELSEVIER","information and computation","O / o","Grumberg / grumberg","editor","Fac. of Computer Science, Technion - Israel Institute of Technology / technion - israel institute of technology","Haifa / haifa","","IL","32000","http://www.journals.elsevier.com/information-and-computation/editorial-board/",0.6,NA,NA,0.801,"female","APPLIED",1,0,0
"ELSEVIER","information and computation","V / v","V'yugin / v'yugin","editor","Inst. of Problems of Information Transmission, Russian Academy of Sciences / russian academy of sciences","Moscow / moscow","","RU","101447","http://www.journals.elsevier.com/information-and-computation/editorial-board/",-1,NA,NA,0.801,"male","APPLIED",0,1,0
"ELSEVIER","information and computation","L / l","Bortolussi / bortolussi","editor","Dipart. di Matematica e Geoscienze, Università di Trieste / università di trieste","Trieste / trieste","","IT","34127","http://www.journals.elsevier.com/information-and-computation/editorial-board/",-0.8,NA,NA,0.801,"male","APPLIED",0,1,0
"ELSEVIER","journal of differential equations","Roger","Temam","editor","Indiana University","Bloomington","IN / Indiana","US","","http://www.journals.elsevier.com/journal-of-differential-equations/editorial-board/",NA,"male",0.998366013071895,1.846,"male","PURE",0,1,0
"ELSEVIER","journal of mathematical psychology","Marius","Usher","other","Tel-Aviv University","Tel Aviv","","IL","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",NA,"male",0.991596638655462,2.656,"male","APPLIED",0,1,0
"ELSEVIER","journal of differential equations","Avner","Friedman","editor","Ohio State University","Columbus","OH / Ohio","US","","http://www.journals.elsevier.com/journal-of-differential-equations/editorial-board/",-1,NA,NA,1.846,"male","PURE",0,1,0
"ELSEVIER","journal of differential equations","Sijue","Wu","editor","University of Michigan","Ann Arbor","MI / Michigan","US","","http://www.journals.elsevier.com/journal-of-differential-equations/editorial-board/",0.8,NA,NA,1.846,"female","PURE",1,0,0
"ELSEVIER","journal of combinatorial theory, series a","Simone","Munao","other","Elsevier BV","Amsterdam","","NL","","http://www.journals.elsevier.com/journal-of-combinatorial-theory-series-a/editorial-board/",-0.6,NA,NA,0.773,"male","PURE",0,1,0
"ELSEVIER","journal of mathematical psychology","Michel","Regenwetter","editor","University of Illinois at Urbana-Champaign","Champaign","Illinois","US","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",NA,"male",0.957489768076398,2.656,"male","APPLIED",0,1,0
"ELSEVIER","journal of mathematical psychology","Mark","Pitt","other","Ohio State University","Columbus","Ohio","US","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",NA,"male",0.999676480103526,2.656,"male","APPLIED",0,1,0
"ELSEVIER","journal of number theory","L","Smajlović","editor","University of Sarajevo","Sarajevo","","BA","","http://www.journals.elsevier.com/journal-of-number-theory/editorial-board/",1,NA,NA,0.588,"female","PURE",1,0,0
"ELSEVIER","journal of mathematical psychology","Andrew","Heathcote","editor","The University of Newcastle","Callaghan","New South Wales","AU","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",NA,"male",0.999613302397525,2.656,"male","APPLIED",0,1,0
"ELSEVIER","journal of mathematical psychology","Richard M","Shiffrin","other","Indiana University","Bloomington","Illinois / Indiana","US","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",NA,"male",0.999543899657925,2.656,"male","APPLIED",0,1,0
"ELSEVIER","journal of mathematical psychology","Richard","Schweickert","other","Purdue University","West Lafayette","Indiana","US","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",NA,"male",0.999543899657925,2.656,"male","APPLIED",0,1,0
"ELSEVIER","applied and computational harmonic analysis","Thomas","Strohmer","editor","University of California / University of California, Davis","Davis","California","US","","http://www.journals.elsevier.com/applied-and-computational-harmonic-analysis/editorial-board/",NA,"male",0.999467660367314,3.22,"male","APPLIED",0,1,0
"ELSEVIER","journal of number theory","F","Pellarin","editor","University of Saint-Etienne","Saint-Etienne","","FR","","http://www.journals.elsevier.com/journal-of-number-theory/editorial-board/",-0.666666666666667,NA,NA,0.588,"male","PURE",0,1,0
"ELSEVIER","journal of approximation theory","B","Simon","editor","California Institute of Technology","Pasadena","CA / California","US","","http://www.journals.elsevier.com/journal-of-approximation-theory/editorial-board/",-0.8,NA,NA,0.81,"male","PURE",0,1,0
"ELSEVIER","journal of differential equations","Henri","Berestycki","editor","Ecoles des hautes études en sciences sociales (EHESS)","Paris","","FR","","http://www.journals.elsevier.com/journal-of-differential-equations/editorial-board/",NA,"male",0.966478873239437,1.846,"male","PURE",0,1,0
"ELSEVIER","journal of number theory","G","Böckle","editor","Universität Duisburg-Essen","Essen","","DE","","http://www.journals.elsevier.com/journal-of-number-theory/editorial-board/",-0.8,NA,NA,0.588,"male","PURE",0,1,0
"ELSEVIER","applied and computational harmonic analysis","Joel A","Tropp","editor","California Institute of Technology","Pasadena","California","US","","http://www.journals.elsevier.com/applied-and-computational-harmonic-analysis/editorial-board/",NA,"male",0.988672086720867,3.22,"male","APPLIED",0,1,0
"ELSEVIER","journal of differential equations","Alberto","Bressan","editor","Pennsylvania State University","University Park","PA / Pennsylvania","US","","http://www.journals.elsevier.com/journal-of-differential-equations/editorial-board/",NA,"male",0.998696219035202,1.846,"male","PURE",0,1,0
"ELSEVIER","advances in mathematics","L","Katzarkov","editor","Universität Wien","Wien","","AT","","http://www.journals.elsevier.com/advances-in-mathematics/editorial-board/",-1,NA,NA,1.564,"male","PURE",0,1,0
"ELSEVIER","applied and computational harmonic analysis","Emmanuel J","Candès","editor","Stanford University","Stanford","California","US","","http://www.journals.elsevier.com/applied-and-computational-harmonic-analysis/editorial-board/",NA,"male",0.997385620915033,3.22,"male","APPLIED",0,1,0
"ELSEVIER","applied and computational harmonic analysis","Charles","Fefferman","editor","Princeton University","Princeton","New Jersey","US","","http://www.journals.elsevier.com/applied-and-computational-harmonic-analysis/editorial-board/",NA,"male",0.99889012208657,3.22,"male","APPLIED",0,1,0
"ELSEVIER","advances in mathematics","T","Kawai","editor","Kyoto University","Kyoto","","JP","","http://www.journals.elsevier.com/advances-in-mathematics/editorial-board/",-0.933333333333333,NA,NA,1.564,"male","PURE",0,1,0
"ELSEVIER","journal of number theory","P","Bayer","editor","University of Barcelona","Barcelona","","ES","","http://www.journals.elsevier.com/journal-of-number-theory/editorial-board/",0.2,NA,NA,0.588,"female","PURE",1,0,0
"ELSEVIER","journal of mathematical psychology","Michael D","Lee","other","University of California at Irvine","Irvine","California","US","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",NA,"male",0.999820852740953,2.656,"male","APPLIED",0,1,0
"ELSEVIER","journal of mathematical psychology","Trisha","Van Zandt","other","Ohio State University","Columbus","Ohio","US","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",NA,"female",0.992217898832685,2.656,"female","APPLIED",0.833333333333333,0.166666666666667,0
"ELSEVIER","journal of number theory","David","Goss","managing","Dept. of Mathematics, Ohio State University","Columbus","OH / Ohio","US","43210-1174","http://www.journals.elsevier.com/journal-of-number-theory/editorial-board/",NA,"male",0.999841282437902,0.588,"male","PURE",0,1,0
"ELSEVIER","applied and computational harmonic analysis","Christopher","Heil","editor","Georgia Institute of Technology","Atlanta","Georgia","US","","http://www.journals.elsevier.com/applied-and-computational-harmonic-analysis/editorial-board/",NA,"male",0.999146393512591,3.22,"male","APPLIED",0,1,0
"ELSEVIER","applied and computational harmonic analysis","Jean","Bourgain","editor","Institute for Advanced Study (IAS)","Princeton","New Jersey","US","","http://www.journals.elsevier.com/applied-and-computational-harmonic-analysis/editorial-board/",-0.933333333333333,NA,NA,3.22,"male","APPLIED",0,1,0
"ELSEVIER","applied and computational harmonic analysis","Leslie F","Greengard","editor","New York University","New York","New York","US","","http://www.journals.elsevier.com/applied-and-computational-harmonic-analysis/editorial-board/",NA,"female",0.878708581138488,3.22,"female","APPLIED",0.833333333333333,0.166666666666667,0
"ELSEVIER","journal of mathematical psychology","Stephan","Lewandowsky","other","University of Bristol","Bristol","","GB","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",NA,"male",0.993055555555556,2.656,"male","APPLIED",0,1,0
"ELSEVIER","applied and computational harmonic analysis","Guy","Battle","editor","Texas A&M University","College Station","Texas","US","","http://www.journals.elsevier.com/applied-and-computational-harmonic-analysis/editorial-board/",NA,"male",0.99554565701559,3.22,"male","APPLIED",0,1,0
"ELSEVIER","journal of mathematical psychology","Mark","Steyvers","other","University of California at Irvine","Irvine","California","US","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",NA,"male",0.999676480103526,2.656,"male","APPLIED",0,1,0
"ELSEVIER","journal of combinatorial theory, series a","Federico","Ardila","managing","San Francisco State University (SFSU)","San Francisco","California","US","","http://www.journals.elsevier.com/journal-of-combinatorial-theory-series-a/editorial-board/",NA,"male",0.997101449275362,0.773,"male","PURE",0,1,0
"ELSEVIER","information and computation","RJ / rj","van Glabbeek / van glabbeek","editor","Natl. ICT Australia, University of New South Wales / university of new south wales","Sydney / sydney","New South Wales / nsw","AU","1466 / NSW 1466","http://www.journals.elsevier.com/information-and-computation/editorial-board/",-1,NA,NA,0.801,"male","APPLIED",0,1,0
"ELSEVIER","journal of mathematical psychology","David","Budescu","other","Fordham University","Bronx / New York","NY / New York","US","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",NA,"male",0.999841282437902,2.656,"male","APPLIED",0,1,0
"ELSEVIER","journal of mathematical psychology","Scott","Brown","other","The University of Newcastle","Callaghan","New South Wales","AU","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",NA,"male",0.999420961204401,2.656,"male","APPLIED",0,1,0
"ELSEVIER","journal of mathematical psychology","Jun","Zhang","editor","University of Michigan","Ann Arbor","Michigan","US","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",NA,"male",0.930880829015544,2.656,"male","APPLIED",0,1,0
"ELSEVIER","applied and computational harmonic analysis","David","Donoho","managing","Stanford University","Stanford","California","US","","http://www.journals.elsevier.com/applied-and-computational-harmonic-analysis/editorial-board/",NA,"male",0.999841282437902,3.22,"male","APPLIED",0,1,0
"ELSEVIER","journal of mathematical psychology","Janne","Kujala","other","University of Jyväskylä","Jyväskylä","","FI","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",-0.6,NA,NA,2.656,"male","APPLIED",0,1,0
"ELSEVIER","journal of combinatorial theory, series a","Victor","Reiner","editor","University of Minnesota","Minneapolis","Minnesota","US","","http://www.journals.elsevier.com/journal-of-combinatorial-theory-series-a/editorial-board/",NA,"male",0.999110320284697,0.773,"male","PURE",0,1,0
"ELSEVIER","journal of number theory","J-L","Colliot-Thélène","editor","Université Paris-Sud (Paris XI)","Orsay","","FR","","http://www.journals.elsevier.com/journal-of-number-theory/editorial-board/",-0.8,NA,NA,0.588,"male","PURE",0,1,0
"ELSEVIER","information and computation","A / a","Atserias / atserias","editor","Dept. de Ciències de la Computació (CS), Universitat Politècnica de Catalunya (UPC) / universitat politècnica de catalunya","Barcelona / barcelona","","ES","08034","http://www.journals.elsevier.com/information-and-computation/editorial-board/",-1,NA,NA,0.801,"male","APPLIED",0,1,0
"ELSEVIER","applied and computational harmonic analysis","Amit","Singer","editor","Princeton University","Princeton","New Jersey","US","","http://www.journals.elsevier.com/applied-and-computational-harmonic-analysis/editorial-board/",NA,"male",0.985942028985507,3.22,"male","APPLIED",0,1,0
"ELSEVIER","journal of number theory","I","Mirkovic","editor","University of Massachusetts","Amherst","Massachusetts","US","","http://www.journals.elsevier.com/journal-of-number-theory/editorial-board/",-0.933333333333333,NA,NA,0.588,"male","PURE",0,1,0
"ELSEVIER","journal of approximation theory","W","Sickel","editor","Friedrich-Schiller-Universität Jena","Jena","","DE","","http://www.journals.elsevier.com/journal-of-approximation-theory/editorial-board/",0,NA,NA,0.81,"NA","PURE",0.1,0.566666666666667,0.333333333333333
"ELSEVIER","journal of number theory","R","Holowinsky","editor","Ohio State University","Columbus","Ohio","US","","http://www.journals.elsevier.com/journal-of-number-theory/editorial-board/",-1,NA,NA,0.588,"male","PURE",0,1,0
"ELSEVIER","journal of combinatorial theory, series a","Mireille","Bousquet-Mélou","editor","Université de Bordeaux","Talence","","FR","","http://www.journals.elsevier.com/journal-of-combinatorial-theory-series-a/editorial-board/",NA,"female",0.984251968503937,0.773,"female","PURE",0.833333333333333,0.166666666666667,0
"ELSEVIER","journal of mathematical psychology","Geoffrey","Iverson","other","University of California at Irvine","Irvine","California","US","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",NA,"male",0.992481203007519,2.656,"male","APPLIED",0,1,0
"ELSEVIER","journal of mathematical psychology","Adele","Diederich","other","Jacobs University Bremen / Jacobs University BremenJacobs University Bremen","Breme / Bremen","","DE","","http://www.journals.elsevier.com/journal-of-mathematical-psychology/editorial-board/",NA,"female",0.991701244813278,2.656,"female","APPLIED",0.833333333333333,0.166666666666667,0
"ELSEVIER","journal of differential equations","Courtney","Coleman","editor","Harvey Mudd College","Claremont","CA / California","US","","http://www.journals.elsevier.com/journal-of-differential-equations/editorial-board/",NA,"female",0.968584337349398,1.846,"female","PURE",0.833333333333333,0.166666666666667,0
"ELSEVIER","information and computation","J / j","Katz / katz","editor","Dept. of Computer Science, University of Maryland / university of maryland","College Park / college park","MD / md","US","20742","http://www.journals.elsevier.com/information-and-computation/editorial-board/",-1,NA,NA,0.801,"male","APPLIED",0,1,0
"ELSEVIER","information and computation","M / m","Fürer / fürer","editor","Dept. of Computer Science & Engineering, Pennsylvania State University / pennsylvania state university","University Park / university park","PA / pa","US","16802","http://www.journals.elsevier.com/information-and-computation/editorial-board/",-1,NA,NA,0.801,"male","APPLIED",0,1,0
